CM_1787310233_1,T104,7,11,S,66.934845,318.017303,51.544106,50.779362,0.8561465128455978,18.629444,102.319496,0.247632,0.196088,0.20937,0.17813,0.435131,0.222456,0.331282,1.0,
CM_1787310233_1,T104,7,12,S,67.348274,316.667938,52.211815,50.08255,0.8683618343786313,18.622894,102.290283,0.243572,0.193502,0.208447,0.199086,0.585846,0.240657,0.346213,1.0,
CM_1787310233_1,T104,7,13,S,67.733185,315.326385,52.85289,49.413177,0.8841749035546259,18.616951,102.261841,0.236807,0.18974,0.198302,0.15779,0.214729,0.07786,0.089586,0.287767,
CM_1787310233_1,T104,8,11,S,67.260002,318.677948,51.552971,50.7663,0.15248967896521967,18.625408,102.319145,0.24544,0.195853,0.207218,0.167651,0.269019,0.102128,0.127847,0.263787,
CM_1787310233_1,T104,8,12,S,67.678787,317.321442,52.220562,50.069511,0.16139398408911734,18.618959,102.289932,0.241831,0.192561,0.203221,0.167035,0.280364,0.101117,0.123181,0.319741,
CM_1787310233_1,T104,8,13,S,68.068909,315.971466,52.86153,49.400131,0.1778635195781817,18.613098,102.26149,0.237319,0.189505,0.197072,0.155324,0.202575,0.072804,0.081188,0.151877,
CM_1787310233_1,T104,1,4,S,61.816391,322.863525,46.64056,56.012154,4.985611787477333,18.783211,102.518814,0.273319,0.217719,0.229661,0.166419,0.149905,0.054603,0.056925,0.031974,
CM_1787310233_1,T104,1,5,S,62.307121,321.737854,47.360596,55.264629,4.987399984563605,18.771355,102.490868,0.268478,0.213957,0.222282,0.163953,0.148285,0.054603,0.055991,0.047961,
CM_1787310233_1,T104,1,6,S,62.779076,320.59552,48.067509,54.530323,4.992545680924668,18.760172,102.462914,0.268038,0.211136,0.218593,0.161488,0.149095,0.055614,0.058791,0.047961,
CM_1787310233_1,T104,2,4,S,62.141071,323.423706,46.660027,55.956955,4.276669780434787,18.757195,102.518478,0.272527,0.217954,0.228431,0.167035,0.149905,0.055614,0.055991,0.047961,
CM_1787310233_1,T104,2,5,S,62.635731,322.295685,47.379578,55.209892,4.280208509419911,18.746262,102.49054,0.271196,0.213957,0.222282,0.16272,0.148285,0.055614,0.056925,0.031974,
CM_1787310233_1,T104,2,6,S,63.111652,321.150177,48.08604,54.475986,4.28679559924949,18.735928,102.462585,0.268976,0.210195,0.217363,0.162104,0.149095,0.055614,0.056925,0.039968,
CM_1787310233_1,T104,3,4,S,62.46011,324.002594,46.67786,55.908817,3.5675800026087057,18.734797,102.518143,0.266452,0.216778,0.228739,0.166419,0.150716,0.056625,0.055991,0.039968,
CM_1787310233_1,T104,3,5,S,62.958893,322.87262,47.39698,55.162144,3.572901466339629,18.724653,102.490204,0.264664,0.213487,0.221053,0.163953,0.149095,0.056625,0.057858,0.039968,
CM_1787310233_1,T104,3,6,S,63.438976,321.724304,48.103046,54.428577,3.580949022290643,18.715044,102.46225,0.262429,0.21043,0.218286,0.160871,0.149905,0.056625,0.058791,0.023981,
CM_1787310233_1,T104,4,4,S,62.77338,324.600555,46.694069,55.867729,2.858483431404935,18.715984,102.517807,0.270564,0.217013,0.229354,0.167035,0.153147,0.054603,0.056925,0.031974,
